Sample_ID	Library	Barcode	input_reads	raw_reads	raw_total_bases	raw_p10_len	raw_median_len	raw_p90_len	raw_n50_len	raw_n_above_3kb	raw_pct_above_3kb	raw_mean_phred_all_bases	raw_mean_phred_per_read	canu_n_contigs_rep1	canu_n_contigs_rep2	canu_n_contigs_rep3	canu_n_contigs_rep4	canu_n_contigs_total	n_combined_contigs	n_unique_contigs	contig_min_len	contig_median_len	contig_max_len	contig_n50	contig_n_in_step4_range	contig_n_below_step4_min	contig_n_above_step4_max	contig_pct_in_step4_range	chim_n_keep	chim_n_drop	chim_median_uniformity	chim_pct_dropped	EO_normalised	BL_inferred	n_haps_OK	n_haps_REMOVED	n_haps_chimeric	n_haps_total	SI_status	Lab_action	Exclusion_stage	pass_si_threshold	failure_mode	recommended_action
Library008_barcode17	Library008	barcode17	509	16822	9977253	89	342	1482	1070	324	1.9260492212578764	32.27	30.01	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3551.0	3552.0	3554.0	3554.0	2.0	0.0	0.0	100.0	2.0	0.0	0.544	0.0	EO70	BL2	4.0	0.0	4.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode18	Library008	barcode18	529	14566	8793566	88	385	1408	994	264	1.8124399286008512	32.33	30.56	2.0	5.0	1.0	3.0	11.0	11.0	9.0	1459.0	3364.0	3896.0	3552.0	5.0	4.0	0.0	55.6	6.0	3.0	0.251	33.3	EO70	BL2	7.0	4.0	9.0	11.0	pSI	Re-PCR	Step 9 — no_functional_proteins	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode19	Library008	barcode19	521	23830	15481472	91	392	1606	1140	607	2.547209399916072	32.45	30.31	2.0	3.0	2.0	4.0	11.0	11.0	11.0	1366.0	3552.0	3593.0	3552.0	9.0	2.0	0.0	81.8	11.0	0.0	0.388	0.0	EO70	BL2	12.0	0.0	24.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode20	Library008	barcode20	537	10612	4872641	75	280	991	757	99	0.9329061439879383	32.12	29.76	3.0	2.0	2.0	2.0	9.0	9.0	7.0	2956.0	3364.0	3520.0	3364.0	6.0	1.0	0.0	85.7	4.0	3.0	0.498	42.9	EO70	BL2	10.0	4.0	6.0	14.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode21	Library008	barcode21	557	19368	9857699	72	293	1168	898	284	1.466336224700537	32.08	29.69	2.0	2.0	2.0	2.0	8.0	8.0	4.0	3589.0	3590.0	3592.0	3591.0	4.0	0.0	0.0	100.0	4.0	0.0	0.462	0.0	EO70	BL2	8.0	0.0	8.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode22	Library008	barcode22	552	19410	9950892	62	324	1157	865	223	1.1488923235445647	32.15	29.76	3.0	2.0	3.0	2.0	10.0	10.0	8.0	3362.0	3541.0	3589.0	3587.0	8.0	0.0	0.0	100.0	8.0	0.0	0.425	0.0	EO70	BL2	18.0	0.0	10.0	18.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode23	Library008	barcode23	555	18356	10193043	84	357	1231	894	281	1.5308346044889956	32.11	29.96	3.0	2.0	2.0	2.0	9.0	9.0	7.0	3362.0	3584.0	3588.0	3584.0	7.0	0.0	0.0	100.0	7.0	0.0	0.604	0.0	EO70	BL2	13.0	0.0	15.0	13.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode24	Library008	barcode24	611	36960	16969199	84	329	939	674	152	0.41125541125541126	31.37	29.36	4.0	1.0	1.0	3.0	9.0	9.0	9.0	1437.0	3361.0	3363.0	3362.0	6.0	3.0	0.0	66.7	9.0	0.0	0.482	0.0	EO70	BL2	15.0	4.0	5.0	19.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode25	Library008	barcode25	562	38278	19713819	77	331	1144	833	400	1.0449866764198756	31.84	29.49	1.0	3.0	4.0	4.0	12.0	12.0	12.0	1398.0	3360.0	3367.0	3360.0	9.0	3.0	0.0	75.0	10.0	2.0	0.377	16.7	EO70	BL2	32.0	0.0	4.0	32.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode26	Library008	barcode26	536	24503	10421498	60	241	933	719	182	0.74276619189487	32.01	29.72	2.0	2.0	2.0	2.0	8.0	8.0	8.0	1402.0	3363.0	3898.0	3370.0	5.0	3.0	0.0	62.5	5.0	3.0	0.357	37.5	EO70	BL2	7.0	0.0	13.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode27	Library008	barcode27	547	10519	4287238	71	254	837	633	72	0.6844757106188801	31.64	29.41	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3363.0	3390.0	3893.0	3390.0	7.0	0.0	0.0	100.0	6.0	1.0	0.395	14.3	EO70	BL2	11.0	0.0	17.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode28	Library008	barcode28	580	21874	10367696	85	323	967	707	134	0.6125994331169425	31.97	30.13	2.0	3.0	3.0	4.0	12.0	12.0	9.0	1259.0	1459.0	3898.0	3820.0	4.0	5.0	0.0	44.4	4.0	5.0	0.172	55.6	EO70	BL2	11.0	0.0	5.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode29	Library008	barcode29	607	17571	7831749	81	306	923	673	67	0.38131011325479486	31.88	30.1	2.0	2.0	1.0	2.0	7.0	7.0	4.0	1068.0	2697.0	3361.0	3006.0	1.0	3.0	0.0	25.0	4.0	0.0	0.363	0.0	EO70	BL2	4.0	0.0	0.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode30	Library008	barcode30	582	21701	10598151	91	338	1015	730	140	0.6451315607575687	31.9	30.18	3.0	2.0	3.0	1.0	9.0	9.0	7.0	1121.0	3116.0	3362.0	3122.0	2.0	5.0	0.0	28.6	5.0	2.0	0.437	28.6	EO70	BL2	4.0	0.0	4.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode31	Library008	barcode31	550	17382	9668268	98	382	1178	834	159	0.9147393855712806	32.05	30.31	4.0	2.0	2.0	3.0	11.0	11.0	10.0	1388.0	2490.0	3901.0	3363.0	5.0	5.0	0.0	50.0	9.0	1.0	0.354	10.0	EO70	BL2	15.0	0.0	5.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode32	Library008	barcode32	529	17886	9731464	84	328	1225	917	331	1.850609415185061	32.23	30.12	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3591.0	3599.0	3601.0	3599.0	7.0	0.0	0.0	100.0	6.0	1.0	0.225	14.3	EO70	BL2	7.0	4.0	17.0	11.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode33	Library008	barcode33	552	12940	6680036	79	327	1138	844	134	1.035548686244204	31.91	29.83	4.0	4.0	1.0	2.0	11.0	11.0	9.0	1475.0	2520.0	3896.0	3465.0	4.0	5.0	0.0	44.4	8.0	1.0	0.388	11.1	EO70	BL2	7.0	0.0	9.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode34	Library008	barcode34	523	24308	13371627	89	363	1212	868	282	1.1601118973177555	32.26	30.6	5.0	3.0	3.0	3.0	14.0	14.0	12.0	1392.0	3552.0	3894.0	3640.0	7.0	5.0	0.0	58.3	5.0	7.0	0.146	58.3	EO70	BL2	14.0	0.0	14.0	14.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode35	Library008	barcode35	542	21560	12141726	88	368	1251	885	291	1.349721706864564	32.19	30.28	1.0	3.0	3.0	3.0	10.0	10.0	9.0	1162.0	3336.0	3392.0	3362.0	5.0	4.0	0.0	55.6	8.0	1.0	0.597	11.1	EO70	BL2	19.0	0.0	1.0	19.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode36	Library008	barcode36	554	26033	16194365	92	412	1427	996	438	1.6824799293204777	32.11	30.1	4.0	1.0	4.0	2.0	11.0	11.0	11.0	1712.0	3338.0	3364.0	3340.0	7.0	4.0	0.0	63.6	9.0	2.0	0.439	18.2	EO70	BL2	21.0	0.0	7.0	21.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode89	Library008	barcode89	565	24679	12228642	84	337	1019	751	207	0.8387698042870456	31.56	29.51	4.0	3.0	2.0	2.0	11.0	11.0	11.0	1403.0	3362.0	3894.0	3808.0	6.0	5.0	0.0	54.5	8.0	3.0	0.26	27.3	EO70	BL2	11.0	0.0	13.0	11.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode90	Library008	barcode90	557	25029	12701517	86	348	1040	767	241	0.9628830556554397	31.77	29.95	2.0	4.0	2.0	2.0	10.0	10.0	7.0	1231.0	3801.0	3897.0	3893.0	5.0	2.0	0.0	71.4	5.0	2.0	0.263	28.6	EO70	BL2	10.0	0.0	10.0	10.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library008_barcode91	Library008	barcode91	570	24912	13240660	88	362	1119	805	284	1.1400128452151574	31.93	30.26	3.0	2.0	2.0	3.0	10.0	10.0	8.0	1130.0	3122.0	3363.0	3126.0	2.0	6.0	0.0	25.0	7.0	1.0	0.487	12.5	EO70	BL2	4.0	0.0	4.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library009_barcode01	Library009	barcode01	569	27949	14741471	86	343	1124	842	298	1.06622777201331	31.22	29.72	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3360.0	3366.0	3376.0	3371.0	4.0	0.0	0.0	100.0	4.0	0.0	0.425	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode02	Library009	barcode02	539	23974	13065518	85	338	1218	891	335	1.3973471260532242	31.42	29.79	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3360.0	3361.0	3364.0	3361.0	3.0	0.0	0.0	100.0	3.0	0.0	0.692	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode03	Library009	barcode03	541	25812	14291007	88	351	1222	890	380	1.4721834805516814	31.38	29.69	2.0	4.0	2.0	2.0	10.0	10.0	10.0	2775.0	3322.0	3338.0	3324.0	8.0	2.0	0.0	80.0	10.0	0.0	0.608	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode04	Library009	barcode04	508	22769	12658278	96	329	1267	927	440	1.932452018094778	31.84	30.11	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3520.0	3523.0	3526.0	3523.0	3.0	0.0	0.0	100.0	3.0	0.0	0.671	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode05	Library009	barcode05	565	17434	9722348	93	355	1241	894	246	1.4110359068486864	31.71	30.11	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3354.0	3356.0	3364.0	3357.0	4.0	0.0	0.0	100.0	4.0	0.0	0.637	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode06	Library009	barcode06	539	17324	9922193	88	360	1294	935	326	1.8817824982682985	31.73	30.09	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3325.0	3326.0	3331.0	3326.0	3.0	0.0	0.0	100.0	3.0	0.0	0.559	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode07	Library009	barcode07	565	28805	16713752	89	383	1265	918	472	1.6386044089567782	31.5	29.76	3.0	2.0	2.0	2.0	9.0	9.0	9.0	2931.0	3361.0	3368.0	3361.0	8.0	1.0	0.0	88.9	8.0	1.0	0.28	11.1	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-DNA-extraction	Step 9 — too_many_alleles	False	DNA_contamination	Re-extract DNA from fresh tissue, then re-PCR + re-sequence.
Library009_barcode08	Library009	barcode08	658	19814	9525054	105	347	1007	709	46	0.23215907943878064	30.96	29.93	2.0	2.0	2.0	2.0	8.0	8.0	8.0	2367.0	3347.0	3756.0	3347.0	6.0	2.0	0.0	75.0	6.0	2.0	0.282	25.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 9 — no_functional_proteins	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library009_barcode09	Library009	barcode09	531	27059	14646499	78	322	1245	919	384	1.4191211796444807	31.58	30.03	5.0	4.0	1.0	2.0	12.0	12.0	12.0	1684.0	3356.0	3361.0	3358.0	9.0	3.0	0.0	75.0	9.0	3.0	0.474	25.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-DNA-extraction	Step 9 — too_many_alleles	False	DNA_contamination	Re-extract DNA from fresh tissue, then re-PCR + re-sequence.
Library009_barcode10	Library009	barcode10	541	21988	11511956	80	318	1160	859	256	1.1642714207749683	31.5	30.09	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3359.0	3367.0	3374.0	3368.0	4.0	0.0	0.0	100.0	4.0	0.0	0.408	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode11	Library009	barcode11	540	31350	16847274	83	340	1189	869	377	1.2025518341307815	31.49	29.9	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3360.0	3360.0	3367.0	3361.0	4.0	0.0	0.0	100.0	4.0	0.0	0.423	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode12	Library009	barcode12	549	15852	9193757	89	363	1297	940	236	1.4887711329800657	31.7	30.43	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3359.0	3360.0	3361.0	3360.0	3.0	0.0	0.0	100.0	3.0	0.0	0.658	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode13	Library009	barcode13	543	24690	13411914	80	340	1218	892	310	1.2555690562980963	31.7	30.16	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3359.0	3363.0	3368.0	3367.0	4.0	0.0	0.0	100.0	4.0	0.0	0.643	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode14	Library009	barcode14	561	22781	12230442	89	348	1157	848	293	1.2861595188973267	31.61	30.11	5.0	3.0	1.0	2.0	11.0	11.0	11.0	2123.0	3322.0	3332.0	3322.0	7.0	4.0	0.0	63.6	11.0	0.0	0.384	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode15	Library009	barcode15	551	19718	10924619	83	338	1242	935	341	1.72938431889644	31.73	29.96	2.0	2.0	2.0	2.0	8.0	8.0	7.0	1849.0	3360.0	3533.0	3360.0	6.0	1.0	0.0	85.7	4.0	3.0	0.396	42.9	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode16	Library009	barcode16	546	21136	11921324	84	344	1273	953	347	1.6417486752460255	31.56	30.0	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3359.0	3507.0	3535.0	3507.0	7.0	0.0	0.0	100.0	7.0	0.0	0.459	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode17	Library009	barcode17	526	19119	10303671	79	324	1215	905	280	1.4645117422459335	31.54	29.81	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3359.0	3363.0	3369.0	3363.0	3.0	0.0	0.0	100.0	3.0	0.0	0.736	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode18	Library009	barcode18	535	21396	12256851	88	366	1293	929	392	1.8321181529257806	31.86	30.36	3.0	2.0	4.0	2.0	11.0	11.0	11.0	1641.0	3303.0	3368.0	3324.0	7.0	4.0	0.0	63.6	6.0	5.0	0.243	45.5	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode19	Library009	barcode19	546	26234	14860966	87	355	1278	927	384	1.4637493329267364	31.54	29.89	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3359.0	3360.0	3361.0	3360.0	3.0	0.0	0.0	100.0	3.0	0.0	0.752	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode20	Library009	barcode20	550	19207	10930622	98	371	1230	872	312	1.6244077680012496	31.73	30.31	1.0	2.0	2.0	2.0	7.0	7.0	7.0	1117.0	3360.0	3362.0	3360.0	6.0	1.0	0.0	85.7	6.0	1.0	0.335	14.3	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode21	Library009	barcode21	572	18308	9972232	89	353	1202	870	233	1.2726676862573738	31.45	30.07	3.0	2.0	4.0	2.0	11.0	11.0	8.0	1311.0	3576.0	3897.0	3807.0	5.0	3.0	0.0	62.5	5.0	3.0	0.433	37.5	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode22	Library009	barcode22	554	20483	11539222	83	364	1239	903	296	1.4451008153102574	31.44	29.87	2.0	2.0	2.0	5.0	11.0	11.0	11.0	2373.0	3358.0	3369.0	3358.0	9.0	2.0	0.0	81.8	6.0	5.0	0.218	45.5	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode23	Library009	barcode23	591	16431	8601019	88	341	1142	837	175	1.0650599476599112	31.55	29.93	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3354.0	3357.0	3360.0	3358.0	4.0	0.0	0.0	100.0	4.0	0.0	0.584	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode24	Library009	barcode24	583	27955	15520745	93	366	1209	878	339	1.2126632087283133	31.48	29.71	2.0	1.0	3.0	2.0	8.0	8.0	7.0	1900.0	3354.0	3489.0	3354.0	4.0	3.0	0.0	57.1	7.0	0.0	0.428	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode25	Library009	barcode25	573	25701	13511776	86	334	1163	857	295	1.1478152601066107	31.34	29.46	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3359.0	3360.0	3367.0	3361.0	4.0	0.0	0.0	100.0	4.0	0.0	0.633	0.0	EO25	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode26	Library009	barcode26	534	19612	8476229	76	259	912	706	164	0.8362227207831939	31.32	29.55	2.0	2.0	1.0	2.0	7.0	7.0	7.0	2943.0	3351.0	3354.0	3351.0	6.0	1.0	0.0	85.7	5.0	2.0	0.231	28.6	EO67	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library009_barcode27	Library009	barcode27	560	15706	8631740	98	346	1205	888	222	1.4134725582579906	31.47	29.96	1.0	3.0	2.0	3.0	9.0	9.0	8.0	1236.0	3241.0	3380.0	3360.0	4.0	4.0	0.0	50.0	7.0	1.0	0.395	12.5	EO67	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
